job_position_name,matched_score,predicted_score
Database Administrator (DBA),0.826666667,0.8162772551929933
Machine Learning (ML) Engineer,0.683333333,0.8161819500998821
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8161543679764551
AI Engineer,0.85,0.8161187991121897
"Manager- Human Resource Management (HRM)
",0.85,0.8161077729363014
Senior iOS Engineer,0.85,0.8160618876020878
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.8160270403476884
Executive - VAT,0.936666667,0.8159809548447454
Database Administrator (DBA),0.85,0.8159653018482685
Database Administrator (DBA),0.824555333,0.8158996230629879
Mechanical Engineer,0.85,0.8158723278463796
Machine Learning (ML) Engineer,0.85,0.815868437492481
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.8158654602802616
Database Administrator (DBA),0.85,0.8158355617598161
Machine Learning (ML) Engineer,0.783333333,0.8158075606162202
Database Administrator (DBA),0.85,0.815801630847829
AI Engineer,0.85,0.8157851864715482
Database Administrator (DBA),0.716666667,0.8157748846094103
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.8157005237400642
Database Administrator (DBA),0.85,0.8156293761757722
Senior iOS Engineer,0.85,0.8156244800986053
Database Administrator (DBA),0.816666667,0.8155904725887592
Database Administrator (DBA),0.716666667,0.8155887985553189
"Full Stack Developer (Python,React js)",0.85,0.8155449289766045
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.8155336120265166
Machine Learning (ML) Engineer,0.816666667,0.8155316465171515
Machine Learning (ML) Engineer,0.85,0.8155242254105228
"Manager- Human Resource Management (HRM)
",0.793333333,0.8155121930687206
Management Trainee - Mechanical,0.873333333,0.8154905660787386
Machine Learning (ML) Engineer,0.793333333,0.8154400645310058
"Manager- Human Resource Management (HRM)
",0.85,0.815380518575275
Database Administrator (DBA),0.85,0.8152985051143623
Asst. Manager/ Manger (Administrative),0.926666667,0.8152916721055492
Machine Learning (ML) Engineer,0.85,0.8151950277022156
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.815182376407664
Asst. Manager/ Manger (Administrative),0.85,0.8150948336965755
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.8150904894698411
Machine Learning (ML) Engineer,0.85,0.8150794428721572
"Manager- Human Resource Management (HRM)
",0.85,0.8150690521561565
Network Support Engineer,0.85,0.8150570370444505
Machine Learning (ML) Engineer,0.816666667,0.8150439624784933
Database Administrator (DBA),0.85,0.8150161775944098
Intern (Generative AI Engineering - 2D/3D Image Generation),0.783333333,0.8149279186803384
Database Administrator (DBA),0.826666667,0.8149271476587044
Senior Software Engineer,0.85,0.8148675614937605
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8148272911755245
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.883333333,0.8147678626348015
AI Engineer,0.85,0.8147560576317038
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.814682060940262
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.8146270589745606
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.8146105184884547
"Manager- Human Resource Management (HRM)
",0.85,0.8145864497846448
"Full Stack Developer (Python,React js)",0.85,0.8145510400121656
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8144899390150153
"Full Stack Developer (Python,React js)",0.85,0.8144691506825172
Intern (Generative AI Engineering - 2D/3D Image Generation),0.816666667,0.814447650815787
AI Engineer,0.906666667,0.8143751997334149
"Manager- Human Resource Management (HRM)
",0.826666667,0.8143259699814575
Asst. Manager/ Manger (Administrative),0.816666667,0.8142920499036201
Asst. Manager/ Manger (Administrative),0.826666667,0.8141860061634045
Database Administrator (DBA),0.85,0.8140534101378242
Database Administrator (DBA),0.65,0.8140524955969507
Senior Software Engineer,0.85,0.814043276886523
Machine Learning (ML) Engineer,0.816666667,0.8140263749357427
Executive - VAT,0.85,0.8140050114513724
AI Engineer,0.783333333,0.8139890847616283
Database Administrator (DBA),0.85,0.8139853847169649
Intern (Generative AI Engineering - 2D/3D Image Generation),0.883333333,0.8139711253618422
Database Administrator (DBA),0.85,0.813962508055303
Database Administrator (DBA),0.85,0.8139584466071826
Asst. Manager/ Manger (Administrative),0.816666667,0.8139554083016498
Machine Learning (ML) Engineer,0.85,0.8139181529788877
Machine Learning (ML) Engineer,0.85,0.8139175054577694
"Full Stack Developer (Python,React js)",0.85,0.8139023534641655
AI Engineer,0.75,0.8138974271032582
"Manager- Human Resource Management (HRM)
",0.826666667,0.8138776062835218
Executive/ Sr. Executive -IT,0.816666667,0.8138731630674515
AI Engineer,0.883333333,0.8138694320765512
Database Administrator (DBA),0.85,0.8137598395111777
Intern (Generative AI Engineering - 2D/3D Image Generation),0.873333333,0.8136801458904453
Sr.Officer / Executive - Internal Audit,0.85,0.8136376798693378
Mechanical Engineer,0.85,0.8136240344004054
Senior iOS Engineer,0.85,0.813612080204223
Database Administrator (DBA),0.873333333,0.8135697561124374
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8135695263089436
Asst. Manager/ Manger (Administrative),0.783333333,0.8135561775812414
Asst. Manager/ Manger (Administrative),0.85,0.8134697530902292
Intern (Generative AI Engineering - 2D/3D Image Generation),0.874666667,0.8134514206989002
Machine Learning (ML) Engineer,0.783333333,0.8134366037453807
Intern (Generative AI Engineering - 2D/3D Image Generation),0.75,0.813400429079732
Database Administrator (DBA),0.783333333,0.8133741780875953
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8133601842474826
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.76,0.8133276824285934
AI Engineer,0.85,0.8132684538649199
"Full Stack Developer (Python,React js)",0.85,0.8132348687176009
Network Support Engineer,0.85,0.8132107928492998
Machine Learning (ML) Engineer,0.85,0.813206202706825
AI Engineer,0.816666667,0.8131391623232149
Network Support Engineer,0.85,0.8131042169949203
Mechanical Engineer,0.85,0.8130654835457475
"Full Stack Developer (Python,React js)",0.85,0.8130515546851121
HR Officer,0.85,0.812979164788474
Senior iOS Engineer,0.916666667,0.8129733450177575
"Full Stack Developer (Python,React js)",0.85,0.8129544644958755
Sr.Officer / Executive - Internal Audit,0.85,0.8129329774331534
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.793333333,0.8129240579865123
Sr.Officer / Executive - Internal Audit,0.85,0.8129030924795435
AI Engineer,0.85,0.8128636663786479
Machine Learning (ML) Engineer,0.85,0.8128486613811368
Database Administrator (DBA),0.826666667,0.8128245661910678
Asst. Manager/ Manger (Administrative),0.85,0.8128048434533536
Database Administrator (DBA),0.85,0.812797334857653
Asst. Manager/ Manger (Administrative),0.816666667,0.8127531083305647
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.8127329282122595
"Full Stack Developer (Python,React js)",0.85,0.8126841813940637
Machine Learning (ML) Engineer,0.85,0.8126711123477626
Senior iOS Engineer,0.85,0.8126340297545164
"Manager- Human Resource Management (HRM)
",0.85,0.8125845398218744
Executive - VAT,0.85,0.8125375159278615
Database Administrator (DBA),0.85,0.812506286926825
Database Administrator (DBA),0.816666667,0.8125021555136005
Database Administrator (DBA),0.803333333,0.8124852917649702
Database Administrator (DBA),0.85,0.8124724946340703
Database Administrator (DBA),0.85,0.8124398861918962
"Manager- Human Resource Management (HRM)
",0.816666667,0.8123534857267232
"Manager- Human Resource Management (HRM)
",0.783333333,0.8123335106681979
Machine Learning (ML) Engineer,0.816666667,0.8122365802898136
AI Engineer,0.85,0.8122055671668131
Machine Learning (ML) Engineer,0.683333333,0.8121877130054042
"Manager- Human Resource Management (HRM)
",0.85,0.8121598371432452
Asst. Manager/ Manger (Administrative),0.816666667,0.8121161741301085
Executive/ Sr. Executive -IT,0.85,0.8120474129675646
Network Support Engineer,0.85,0.8119991811347986
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.8119550693255048
Sr.Officer / Executive - Internal Audit,0.85,0.8118886540131539
Machine Learning (ML) Engineer,0.85,0.8118630220422407
Executive/ Sr. Executive -IT,0.85,0.8118450764310466
Management Trainee - Mechanical,0.85,0.8118238164879044
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.8118022195471116
Senior Software Engineer,0.85,0.8117641319866188
Senior iOS Engineer,0.85,0.8117640955806114
Sr.Officer / Executive - Internal Audit,0.816666667,0.811742494598809
Executive - VAT,0.803333333,0.811696854222495
Intern (Generative AI Engineering - 2D/3D Image Generation),0.816666667,0.8116779632805272
"Full Stack Developer (Python,React js)",0.95,0.8116551782758442
Management Trainee - Mechanical,0.85,0.8116438738100255
AI Engineer,0.85,0.8116281470616208
Executive - VAT,0.85,0.81161762780084
Database Administrator (DBA),0.826666667,0.8115636238723373
Network Support Engineer,0.85,0.8115418828323074
Database Administrator (DBA),0.85,0.8115283179332505
Database Administrator (DBA),0.85,0.8115205328611371
AI Engineer,0.85,0.8114422127045761
Network Support Engineer,0.816666667,0.8114273545575837
Executive/ Sr. Executive -IT,0.85,0.8114131737289327
Machine Learning (ML) Engineer,0.816666667,0.8113864704185845
Project Coordinator (Civil),0.85,0.8113125957375513
Database Administrator (DBA),0.816666667,0.811254115973836
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.8112471585616234
Sr.Officer / Executive - Internal Audit,0.85,0.811247001547426
Senior iOS Engineer,0.85,0.811183142572201
AI Engineer,0.85,0.8111607070497656
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8111268498316335
Database Administrator (DBA),0.85,0.8109950548751631
Machine Learning (ML) Engineer,0.85,0.8109430781207201
Machine Learning (ML) Engineer,0.85,0.8109248718121548
Machine Learning (ML) Engineer,0.85,0.8109212519180948
Database Administrator (DBA),0.793333333,0.8109005294591514
Data Science Engineer,0.85,0.8108212194213696
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8108173074079155
AI Engineer,0.85,0.8107508155358106
Mechanical Engineer,0.816666667,0.8107026602433495
Senior Software Engineer,0.85,0.8106600133418703
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8105809890329829
Intern (Generative AI Engineering - 2D/3D Image Generation),0.826666667,0.8105351173154983
Management Trainee - Mechanical,0.85,0.8105137416579201
Database Administrator (DBA),0.726666667,0.8104525510398417
Network Support Engineer,0.85,0.8104066119242108
Database Administrator (DBA),0.816666667,0.8103967070604565
Management Trainee - Mechanical,0.85,0.8103469556830296
Machine Learning (ML) Engineer,0.85,0.8103332349691822
"Full Stack Developer (Python,React js)",0.85,0.810330671967049
"Manager- Human Resource Management (HRM)
",0.85,0.8103066958765297
Asst. Manager/ Manger (Administrative),0.793333333,0.8103000620747675
Database Administrator (DBA),0.793333333,0.8102964149997557
Machine Learning (ML) Engineer,0.783333333,0.810231796157177
Senior Software Engineer,0.85,0.8102054029821416
Machine Learning (ML) Engineer,0.75,0.8102017887693821
Senior iOS Engineer,0.85,0.810095690040528
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.816666667,0.8100799978514248
Machine Learning (ML) Engineer,0.826666667,0.810059195511636
Database Administrator (DBA),0.826666667,0.8100013842088538
Database Administrator (DBA),0.85,0.8099775947783205
Machine Learning (ML) Engineer,0.85,0.8099422001323325
Database Administrator (DBA),0.826666667,0.8099090799565096
"Full Stack Developer (Python,React js)",0.85,0.8098971921090893
AI Engineer,0.85,0.809884941101778
Database Administrator (DBA),0.85,0.80987390645477
Machine Learning (ML) Engineer,0.85,0.8098513261740453
Senior iOS Engineer,0.85,0.8098482606552945
Executive/ Sr. Executive -IT,0.85,0.8097786279485054
Machine Learning (ML) Engineer,0.943333333,0.8097461621659925
Senior iOS Engineer,0.85,0.8097391289391547
"Full Stack Developer (Python,React js)",0.936666667,0.8096851438320304
Senior iOS Engineer,0.85,0.8095833821019182
"Manager- Human Resource Management (HRM)
",0.85,0.8095787510075548
HR Officer,0.783333333,0.8095501842917746
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8095466076143573
Intern (Generative AI Engineering - 2D/3D Image Generation),0.683333333,0.8095348238275365
Executive/ Sr. Executive -IT,0.85,0.8094514303052356
Database Administrator (DBA),0.85,0.8094235866172823
Senior Software Engineer,0.85,0.8094207818966141
AI Engineer,0.85,0.8093991630493673
Management Trainee - Mechanical,0.85,0.8093990177579613
Intern (Generative AI Engineering - 2D/3D Image Generation),0.763,0.8093763997715128
Database Administrator (DBA),0.816666667,0.8093600994688754
Management Trainee - Mechanical,0.85,0.8092726674420173
AI Engineer,0.85,0.8092319693941687
Machine Learning (ML) Engineer,0.85,0.8092240229209645
Database Administrator (DBA),0.85,0.8091996662772261
Asst. Manager/ Manger (Administrative),0.85,0.8091945051814412
"Manager- Human Resource Management (HRM)
",0.85,0.809144760255189
Database Administrator (DBA),0.85,0.8091310853636615
Network Support Engineer,0.85,0.8091052793256349
"Full Stack Developer (Python,React js)",0.85,0.8090844277800298
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.883333333,0.8090838075222533
Management Trainee - Mechanical,0.85,0.8090577253024821
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.65,0.8090026730942549
Senior iOS Engineer,0.85,0.8089584580497089
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8088941247160133
Network Support Engineer,0.85,0.8088104403108218
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.8087633229291852
"Full Stack Developer (Python,React js)",0.85,0.8087292188429153
Database Administrator (DBA),0.85,0.8087281201673139
Asst. Manager/ Manger (Administrative),0.85,0.8087082099987853
Database Administrator (DBA),0.85,0.8087049678895896
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.816666667,0.808666897000331
Network Support Engineer,0.85,0.808641754786207
Machine Learning (ML) Engineer,0.816666667,0.8085926573094439
Asst. Manager/ Manger (Administrative),0.796333333,0.8085004534294129
Database Administrator (DBA),0.816666667,0.8084413245327906
Database Administrator (DBA),0.793333333,0.8084201003645113
Intern (Generative AI Engineering - 2D/3D Image Generation),0.783333333,0.8084190439735397
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.8082434744097106
Executive - VAT,0.85,0.8082280108578728
Executive - VAT,0.816666667,0.8080513762937814
Machine Learning (ML) Engineer,0.85,0.8080501906138293
Intern (Generative AI Engineering - 2D/3D Image Generation),0.826666667,0.8080409738002339
